REC_TAG	NODE_ID	NODE_DESC
9123	OGPMRSVD	MeOH Recov. & Store. - Vertical Drum
9124	OGPNI	Nitrogen
9125	OGPNIPI	Nitrogen - PIPEWORK
9126	OGPNISK	Nitrogen - Storage Tank
9127	OGPOCD	Open & Closed Drains
9128	OGPOCDPI	Open & Closed Drains - PIPEWORK
9129	OGPOCDSK	Open & Closed Drains - Storage Tank
9130	OGPPA	Package
9131	OGPPAFL	Flare
9132	OGPPAPIA	Plant & Inst. Air
9133	OGPPG	Pig Launcher
9134	OGPPGEF	Export - FGH
9135	OGPPGIGC	Inlet Gas - Common
9136	OGPPI	PIPEWORK
9137	OGPPIA	Plant & Inst. Air
9138	OGPPIADR	Plant & Inst. Air - Dryer
9139	OGPPIAFI	Plant & Inst. Air - Filter
9140	OGPPIAPA	Plant & Inst. Air - Package
9141	OGPPIAPI	Plant & Inst. Air - PIPEWORK
9142	OGPPIAT1	Amine - Train 1
9143	OGPPIAT2	Amine - Train 2
9144	OGPPIAVD	Plant & Inst. Air - Vertical Drum
9145	OGPPIDT1	Dehydration-Train 1
9146	OGPPIDT2	Dehydration-Train 2
9147	OGPPIEF	Export - FGH
9148	OGPPIEN	Export - NPC
9149	OGPPIET	Effluent Treatment
9150	OGPPIFG	Fuel Gas
9151	OGPPIFL	Flare
9152	OGPPIFW	Firewater
9153	OGPPIHTF	HTF System
9154	OGPPIIG1	Inlet Gas - Train 1
9155	OGPPIIG2	Inlet Gas - Train 2
9156	OGPPIIGC	Inlet Gas - Common
9157	OGPPIMRS	MeOH Recov. & Store.
9158	OGPPINI	Nitrogen
9159	OGPPIOCD	Open & Closed Drains
9160	OGPPIPIA	Plant & Inst. Air
9161	OGPPIPO	Power Generation
9162	OGPPIPW	Potable Water
9163	OGPPISG	Steam Generation
9164	OGPPISRU	SRU
9165	OGPPISW	Softened Water
9166	OGPPITO	Thermal Oxidiser
9167	OGPPIWW	Well Water
9168	OGPPL	OGP Pipelines
9169	OGPPO	Power Generation
9170	OGPPOPI	Power Generation - PIPEWORK
9171	OGPPOSK	Power Generation - Storage Tank
9172	OGPPOWHR	Power Generation - Waste Heat Recovery
9173	OGPPSC	PAS / SIS / Comms
9174	OGPPSCES	ESD
9175	OGPPSCFG	Fire and Gas
9176	OGPPSCMS	Marathon Server
9177	OGPPSCMSCC	CCTV
9178	OGPPSCMSFB	Fieldbus FF
9179	OGPPSCMSLC	Landline Comms
9180	OGPPSCMSMU	Mulcom
9181	OGPPSCMSOW	OGP Workstation
9182	OGPPSCMSPC	PAS Controllers
9183	OGPPSCMSRC	Radio Comms
9184	OGPPSCMSSL	Satellite Links
9185	OGPPSCMSSW	SWP Workstation
9186	OGPPSV	Pressure Safety Valve
9187	OGPPW	Potable Water
9188	OGPPWPI	Potable Water - PIPEWORK
9189	OGPRE	Rotating Equipment
9190	OGPREFW	Firewater
9191	OGPREGEN	Power Generation
9192	OGPREGENEDG	EDG
9193	OGPREGENGA	GTG-A
9194	OGPREGENGB	GTG-B
9195	OGPREGENPS	PSPC Interconnection / Generation
9196	OGPSB	Steam Boiler
9197	OGPSBSG	Steam Generation
9198	OGPSG	Steam Generation
9199	OGPSGHD	Steam Generation - Horizontal Drum
9200	OGPSGPI	Steam Generation - PIPEWORK
9201	OGPSGSB	Steam Generation - Steam Boiler
9202	OGPSK	Storage Tank
9203	OGPSKIG1	Inlet Gas - Train 1
9204	OGPSKIG2	Inlet Gas - Train 2
9205	OGPSKMRS	MeOH Recov. & Store.
9206	OGPSKNI	Nitrogen
9207	OGPSKOCD	Open & Closed Drains
9208	OGPSKPO	Power Generation
9209	OGPSKSRU	SRU
9210	OGPSKSW	Softened Water
9211	OGPSRU	SRU
9212	OGPSRUAC	SRU - Air Cooler
9213	OGPSRUCH	SRU - Channel
9214	OGPSRUFI	SRU - Filter
9215	OGPSRUHD	SRU - Horizontal Drum
9216	OGPSRUPI	SRU - PIPEWORK
9217	OGPSRUSK	SRU - Storage Tank
9218	OGPSRUSS	SRU - Sulphur Seal
9219	OGPSRUST	SRU - Shell & Tube
9220	OGPSRUTU	SRU - Tubes
9221	OGPSRUVD	SRU - Vertical Drum
9222	OGPSS	Sulphur Seal
9223	OGPSSSRU	SRU
9224	OGPST	Shell & Tube
9225	OGPSTAT1	Amine - Train 1
9226	OGPSTAT2	Amine - Train 2
9227	OGPSTDT1	Dehydration-Train 1
9228	OGPSTDT2	Dehydration-Train 2
9229	OGPSTIG1	Inlet Gas - Train 1
9230	OGPSTIG2	Inlet Gas - Train 2
9231	OGPSTMRS	MeOH Recov. & Store.
9232	OGPSTSRU	SRU
9233	OGPSW	Softened Water
9234	OGPSWPI	Softened Water - PIPEWORK
9235	OGPSWSK	Softened Water - Storage Tank
9236	OGPTH	Top Head
9237	OGPTHDT1	Dehydration-Train 1
9238	OGPTHDT2	Dehydration-Train 2
9239	OGPTO	Thermal Oxidiser
9240	OGPTOFH	Thermal Oxidiser - Fired Heater
9241	OGPTOPI	Thermal Oxidiser - PIPEWORK
9242	OGPTU	Tubes
9243	OGPTUHTF	HTF System
9244	OGPTUIG1	Inlet Gas - Train 1
9245	OGPTUIG2	Inlet Gas - Train 2
9246	OGPTUSRU	SRU
9247	OGPTUWW	Well Water
9248	OGPVD	Vertical Drum
9249	OGPVDAT1	Amine - Train 1
9250	OGPVDAT2	Amine - Train 2
9251	OGPVDDT1	Dehydration-Train 1
9252	OGPVDDT2	Dehydration-Train 2
9253	OGPVDFG	Fuel Gas
9254	OGPVDFL	Flare
9255	OGPVDIG1	Inlet Gas - Train 1
9256	OGPVDIG2	Inlet Gas - Train 2
9257	OGPVDMRS	MeOH Recov. & Store.
9258	OGPVDPIA	Plant & Inst. Air
9259	OGPVDSRU	SRU
9260	OGPVDWW	Well Water
9261	OGPWHR	Waste Heat Recovery
9262	OGPWHRPO	Power Generation
9263	OGPWT	Water Treatment
9264	OGPWTCD	Chemical Dosing
9265	OGPWTEP	Ecolochem Package
9266	OGPWTSW	Salt Water Storage / Distribution
9267	OGPWW	Well Water
9268	OGPWWAC	Well Water - Air Cooler
9269	OGPWWPI	Well Water - PIPEWORK
9270	OGPWWTU	Well Water - Tubes
9271	OGPWWVD	Well Water - Vertical Drum
9272	ONMW	Other Non-Malampaya Wells
9273	ONPL	Onshore Pipelines
9274	OT1	TSR System on plot Tabangao
9275	OT2	TSR System in public area
9276	OT3	TSR System on plot Santa Rita
9277	OTHER	Others
9278	P003-18-600-NG	From First Gas Main Line to Metering Skids
9279	P-222A	Hot Oil Circulation Pump
9280	P-222B	Hot Oil Circulation Pump
9281	P-251	Open Drain Caission Pump
9282	P-303A	Sea Water Lift Pump P-303A
9283	P-303B	Sea Water Lift Pump P-303B
9284	P-307A	CCWS Pump
9285	P-307B	CCWS Pump
9286	P-356A	Methanol Injection Pump P-356A
9287	P-356B	Methanol Injection Pump P-356B
9288	P-360A	Produced Water Pump P-360A
9289	P-360B	Produced Water Pump P-360B
9290	P-373A	Methanol Injection Pump P-373A
9291	P-373B	Methanol Injection Pump P-373B
9292	P-373C	Methanol Injection Pump P-373C
9293	P-373D	Methanol Injection Pump P-373D
9294	P-422A	Fire Water Pump P-422A
9295	P-422B	Fire Water Pump P-422B
9296	P-423A	Fire Water Pump P-423A
9297	P-423B	Fire Water Pump P-423B
9298	P-701A	Condensate Export Pump
9299	P-701B	Condensate Export Pump
9300	P-804A	P-804A
9301	P-804B	P-804B
9302	P-804C	P-804C
9303	P-807A	P-807A
9304	P-807B	P-807B
9305	P-807C	P-807C
9306	PA1	Paz-1
9307	PC001-09B	Pressure Reducing Valve PC001-09B
9308	PC001-09C	Pressure Reducing Valve PC001-09C
9309	PC001-09D	Pressure Reducing Valve PC001-09D
9310	PH.CLM.05-C-15-MBS201-001	Mooring Buoy No 1
9311	PH.CLM.05-C-15-MBS201-002	Mooring Buoy No 2
9312	PH.CLM.K020290	LCT Mooring Buoys
9313	PL	Pipelines
9314	PL1	Paly-1
9315	PLEM	CEP PLEM Assembly
9316	PLEM-BVC1	CEP Ball Valve on the PLEM VB-54-150
9317	PLEM-BVC2	CEP Ball Valve on the PLEM VB-54-151
9318	PLEMS	PLEM Structure for DN600 (24 inch) Condensate Export Line (CEP)
9319	PLES1	PLES 1(B) Structure SSMA end of DN400 (16 inch) TPFL-1
9320	PLES1-FIVB	PLES 1- FIVB at SSMA end of DN400 (16 inch) Two Phase Flowline
9321	PLES2	PLES 2(A) Structure SSMA end of DN400 (16 inch) TPFL-2
9322	PLES2-FIVA	PLES 2- FIVA at SSMA end of DN400 (16 inch) Two Phase Flowline
9323	PR1	Princesa-1
9324	PV001-09A	Pressure Reducing Valve PC001-09A
9325	PV147-02A	Flow Control Valve A - Cold Separator  V-147
9326	PV147-02B	Flow Control Valve B - Cold Separator  V-147
9327	RO1	Roxas-1
9328	RSSF	Riser Support Structures for multiple risers from Shaft 1 (future use) (CGS Base)
9329	RSSU	Riser Support Structures for multiple risers from Shaft 2 (CGS Base)
9330	S-309A	Service Water Filter S-309A
9331	S-309B	Service Water Filter S-309B
9332	SA1	San Martin A-1X
9333	SCOW	SC-38 Other Wells
9334	SCPW	SC-38 Production Wells
9335	SM1	San Marcelino-1
9336	SPAREPSV111 / 211-01	E-111 / 211 - Inlet gas heater
9337	SPAREPSV119/219-13	E-119/219-Regen gas heater
9338	SPAREPSV125/225-01	C-125/225-Amine contactor
9339	SPAREPSV129/229-01	V-129/229-Amine drain sump
9340	SPAREPSV131/231-05	V-131/231-Amine flash vessel
9341	SPAREPSV132/232-01	V-132/232-Amine stripper accumulator
9342	SPAREPSV133/233-04	V-133/233-Lean amine surge vessel
9343	SPAREPSV134-21ABC	V-134 / 234 ABC -Mole sieve beds
9344	SPAREPSV138/238/139	S-138/139/238-Amine carbon filter
9345	SPAREPSV141 / 241-01	S-141 / 241-Mole sieve inlet filter coalescer
9346	SPAREPSV143/243-01	S-143/243-Regen gas inlet filter coales
9347	SPAREPSV144/244-01	V-144-Amine reboiler steam drum
9348	SPAREPSV147/247-12	S-147/247-Amine contactor inlet filter
9349	SPAREPSV150/250-03	S-150/250-Water wash filter
9350	SPAREPSV155/255-04	P-155/255-Lean amine booster pump
9351	SPAREPSV160/260-07	V-160/260-Water wash vessel&chr13;&chr10;
9352	SPAREPSV234-21ABC	V-134/234ABC-Mole sieve beds
9353	SPAREPSV239/140/240	S-239/140/240-Amiane guard filter
9354	SPAREPSV302-07	C-302-Acid scrubber
9355	SPAREPSV336-12	V-336-Methanol column reflux drum
9356	SPAREPSV345-01	C-345-Methanol reboiler steam drum
9357	SPAREPSV817-01AB	E-817-Sulphur condenser # 1
9358	SPAREPSV819-01AB	E-819-Sulphur condenser #2
9359	SPAREPSV821-01AB	E-821-Sulphur condenser #3
9360	SPAREPSV837-01A	V-837-Acid gas knock-out drum
9361	SPDRW	Shell/Pecten Drilled - Relinquished Wells
9362	SSMA	Subsea Manifold and Main Umbilicals
9363	SSMAPA	Sub Sea Manifold Header A
9364	SSMAPB	Sub Sea Manifold Header B
9365	SSMA-ST	Sub Sea Manifold Structure
9366	SSMA-TP	SSMA Piles
9367	SSMA-UT	Sub Sea Manifold Assembly Utilities
9368	SSMP	SSMA Valves, Flanges, Piping, Instrumentation
9369	SSMS	SSMA Structure and Template
9370	SV	Support Vessels
9371	SVLG	Lady Guru
9372	SVLGADS	Lady Guru Air Diving System
9373	SVLGROV	Lady Guru ROV System
9374	SVMAU	Mobile Accomodation Units
9375	SVSV	Sulu Venture
9376	SWP	Offshore Assets 
9377	SWPAI	Instrument Air
9378	SWPAIPI	Instrument Air - Pipework
9379	SWPAIVE	Instrument Air - Vessels
9380	SWPAP	Plant Air
9381	SWPAPPI	Plant Air - Pipework
9382	SWPAPVE	Plant Air - Vessels
9383	SWPCD	Crane and Deck
9384	SWPCDBH	Bunkering Hose
9385	SWPCDCS	Crane System
9386	SWPCE	Condensate Export
9387	SWPCERE	Condensate Export - Rotating Equipment
9388	SWPCP	Chemicals
9389	SWPCPPI	Chemicals - Pipework
9390	SWPCPVE	Chemicals - Vessels
9391	SWPDC	Closed Drain
9392	SWPDCPI	Closed Drain - Pipework
9393	SWPDH	Hazardous Open Drain
9394	SWPDHPI	Hazardous Open Drain - Pipework
9395	SWPDHVE	Hazardous Open Drain - Vessels
9396	SWPDO	Non-Haz. Open Drain
9397	SWPDOPI	Non-Haz. Open Drain - Pipework
9398	SWPDORE	Non-Haz. Open Drain - Rotating Equipment
9399	SWPDOVE	Non-Haz. Open Drain - Vessels
9400	SWPDT	Treated Diesel
9401	SWPDTPI	Treated Diesel - Pipework
9402	SWPDTVE	Treated Diesel - Vessels
9403	SWPDU	Untreated Diesel
9404	SWPDUPI	Untreated Diesel - Pipework
9405	SWPDUVE	Untreated Diesel - Vessels
9406	SWPEV	Evac Systems
9407	SWPEVHD	Helideck
9408	SWPEVLD	Liferafts / Donuts
9409	SWPEVT1	TEMPSC1
9410	SWPEVT2	TEMPSC2
9411	SWPGE	Gas Export
9412	SWPGEIN	Gas Export - Instrumentation
9413	SWPGEN	Generators
9414	SWPGENRE	Generators - Rotating Equipment
9415	SWPGERE	Gas Export - Rotating Equipment
9416	SWPGEVE	Gas Export - Vessels
9417	SWPGF	Fuel Gas
9418	SWPGFHE	Fuel Gas - Heaters
9419	SWPGFPI	Fuel Gas - Pipework
9420	SWPGFVE	Fuel Gas - Vessels
9421	SWPGN	Nitrogen / Inert Gas
9422	SWPGNPI	Nitrogen / Inert Gas - Pipework
9423	SWPGNVE	Nitrogen / Inert Gas - Vessels
9424	SWPGT	Gas Turbines
9425	SWPGTIN	Gas Turbines - Instrumentation
9426	SWPGTRE	Gas Turbines - Rotating Equipment
9427	SWPHE	Heater
9428	SWPHEGF	Heater - Fuel Gas
9429	SWPHEPL	Heater - Process Liquid
9430	SWPHO	Hot Oil
9431	SWPHORE	Hot Oil - Rotating Equipment
9432	SWPHOVE	Hot Oil - Vessels
9433	SWPIN	Instrumentation
9434	SWPINFG	Fire and Gas System
9435	SWPINGE	Gas Export
9436	SWPINGERR	RR Control
9437	SWPINGT	Gas Turbines
9438	SWPINGTSC	Solar Control
9439	SWPINMU	MULCOM
9440	SWPINSIS	SIS System
9441	SWPINSISED	ESD System
9442	SWPIS	Inlet Station
9443	SWPISVV	Inlet Station - Valves
9444	SWPLQ	Living Quarters
9445	SWPLQEC	Emergency Cooling
9446	SWPLQH1	HVAC-1A
9447	SWPLQH2	HVAC-2A
9448	SWPLQTC	TER Emergency Cooling
9449	SWPME	Methanol
9450	SWPMEPI	Methanol - Pipework
9451	SWPMERE	Methanol - Rotating Equipment
9452	SWPMEVE	Methanol - Vessels
9453	SWPMI	Miscellaneous
9454	SWPMIPI	Miscellaneous - Pipework
9455	SWPMIVE	Miscellaneous - Vessels
9456	SWPMUIN	MULCOM - Instrumentation
9457	SWPOH	Heating Oil
9458	SWPOHPI	Heating Oil - Pipework
9459	SWPOL	Lube Oil
9460	SWPOLPI	Lube Oil - Pipework
9461	SWPOS	Seal Oil
9462	SWPOSPI	Seal Oil - Pipework
9463	SWPP	Process
9464	SWPPA	PAS System
9465	SWPPAAP	APC System
9466	SWPPAMA	Marathon
9467	SWPPAPC	PAS Controllers
9468	SWPPAPW	PAS Workstation
9469	SWPPASC	Subsea Control
9470	SWPPASK	SKF Control
9471	SWPPAWC	WNS Control
9472	SWPPG	Gas Process
9473	SWPPGPI	Process Gas - Pipework
9474	SWPPGRE	Process Gas - Rotating Equipment
9475	SWPPGVE	Process Gas - Vessels
9476	SWPPGVV	Process Gas - Valves
9477	SWPPI	Pipework
9478	SWPPIAI	Pipework - Instrument Air
9479	SWPPIAP	Pipework - Plant Air
9480	SWPPICP	Pipework - Chemicals
9481	SWPPIDC	Pipework - Closed Drain
9482	SWPPIDH	Pipework - Hazardous Open Drain
9483	SWPPIDO	Pipework - Non-Haz. Open Drain
9484	SWPPIDT	Pipework - Treated Diesel
9485	SWPPIDU	Pipework - Untreated Diesel
9486	SWPPIGF	Pipework - Fuel Gas
9487	SWPPIGN	Pipework - Nitrogen / Inert Gas
9488	SWPPIME	Pipework - Methanol
9489	SWPPIMI	Pipework - Miscellaneous
9490	SWPPIOH	Pipework - Heating Oil
9491	SWPPIOL	Pipework - Lube Oil
9492	SWPPIOS	Pipework - Seal Oil
9493	SWPPIPG	Pipework - Process Gas
9494	SWPPIPL	Pipework - Process Liquid
9495	SWPPIPW	Pipework - Potable Water
9496	SWPPIVA	Pipework - Vent to Atmosphere
9497	SWPPIVH	Pipework - Vent to Flare (H.P.)
9498	SWPPIVL	Pipework - Vent to Flare (L.P.)
9499	SWPPIWA	Pipework - Sea Water
9500	SWPPIWF	Pipework - Fire Water
9501	SWPPIWP	Pipework - Produced Water
9502	SWPPIWR	Pipework - Cooling Water Return
9503	SWPPIWS	Pipework - Cooling Water Supply
9504	SWPPIWU	Pipework - Utility Water
9505	SWPPIWW	Pipework - Waste Water Sewage
9506	SWPPL	Condensate Process
9507	SWPPLHE	Process Liquid - Heater
9508	SWPPLPI	Process Liquid - Pipework
9509	SWPPLVE	Condensate Process - Vessels
9510	SWPPP	SWP Pipelines
9511	SWPPSV	Pressure Safety Valve
9512	SWPPVE	Process - Vessels
9513	SWPPW	Potable Water
9514	SWPPWPI	Potable Water - Pipework
9515	SWPPWVE	Potable Water - Vessels
9516	SWPRE	Rotating Equipment
9517	SWPRECE	Condensate Export
9518	SWPRECEPO	Polar
9519	SWPREDO	Non-Hazardous Open Drain
9520	SWPREGE	Gas Export
9521	SWPREGEN	Generators
9522	SWPREGT	Gas Turbines
9523	SWPREHO	Hot Oil
9524	SWPREME	Methanol
9525	SWPREPG	Gas Process
9526	SWPREWA	Sea Water
9527	SWPREWF	Fire Water
9528	SWPREWP	Produced Water
9529	SWPREWS	Cooling Water Supply
9530	SWPSIS	SIS System
9531	SWPSISIN	SIS System - Instrumentation
9532	SWPSISINED	ESD System
9533	SWPSISINFG	Fire and Gas
9534	SWPSISINMU	MULCOM
9535	SWPSW	Service Water
9536	SWPSWHY	Hypochlorite
9537	SWPTE	Telecomms
9538	SWPTECO	Comms
9539	SWPTEND	Non-Directional Beacon
9540	SWPTEWS	Weather Station
9541	SWPUT	Utilities
9542	SWPUTBA	BA System
9543	SWPUTFE	Fire Extinguishers
9544	SWPUTMI	Miscellaneous
9545	SWPUTST	STP
9546	SWPVA	Vent to Atmosphere
9547	SWPVAPI	Vent to Atmosphere - Pipework
9548	SWPVE	Vessels
9549	SWPVEAI	Vessels - Instrument Air
9550	SWPVEAP	Vessels - Plant Air
9551	SWPVECP	Vessels - Chemicals
9552	SWPVEDH	Vessels - Hazardous Open Drain
9553	SWPVEDO	Vessels - Non-Haz. Open Drain
9554	SWPVEDT	Vessels - Treated Diesel
9555	SWPVEDU	Vessels - Untreated Diesel
9556	SWPVEGE	Vessels - Gas Export
9557	SWPVEGF	Vessels - Fuel Gas
9558	SWPVEGN	Vessels - Nitrogen / Inert Gas
9559	SWPVEHO	Vessels - Hot Oil
9560	SWPVEME	Vessels - Methanol
9561	SWPVEMI	Vessels - Miscellaneous
9562	SWPVEP	Vessels - Process
9563	SWPVEPG	Vessels - Gas Process
9564	SWPVEPL	Vessels - Condensate Process
9565	SWPVEPW	Vessels - Potable Water
9566	SWPVEVH	Vessels - Vent to Flare (H.P.)
9567	SWPVEVL	Vessels - Vent to Flare (L.P.)
9568	SWPVEWA	Vessels - Sea Water
9569	SWPVEWR	Vessels - Cooling Water Return
9570	SWPVEWS	Vessels - Cooling Water Supply
9571	SWPVEWT	Vessels - Treated Water
9572	SWPVH	Vent to Flare (H.P.)
9573	SWPVHPI	Vent to Flare (H.P.) - Pipework
9574	SWPVHVE	Vent to Flare (H.P.) - Vessels
9575	SWPVL	Vent to Flare (L.P.)
9576	SWPVLPI	Vent to Flare (L.P.) - Pipework
9577	SWPVLVE	Vent to Flare (L.P.) - Vessels
9578	SWPVV	Valves
9579	SWPVVIS	Inlet Station
9580	SWPVVPG	Gas Process
9581	SWPWA	Sea Water
9582	SWPWAPI	Sea Water - Pipework
9583	SWPWARE	Sea Water - Rotating Equipment
9584	SWPWAVE	Sea Water - Vessels
9585	SWPWF	Fire Water
9586	SWPWFPI	Fire Water - Pipework
9587	SWPWFRE	Fire Water - Rotating Equipment
9588	SWPWP	Produced Water
9589	SWPWPPI	Process Water - Pipework
9590	SWPWPRE	Process Water - Rotating Equipment
9591	SWPWR	Cooling Water Return
9592	SWPWRPI	Cooling Water Return - Pipework
9593	SWPWRVE	Cooling Water Return - Vessels
9594	SWPWS	Cooling Water Supply
9595	SWPWSPI	Cooling Water Supply - Pipework
9596	SWPWSRE	Cooling Water Supply - Rotating Equipment
9597	SWPWSVE	Cooling Water Supply - Vessels
9598	SWPWT	Treated Water
9599	SWPWTVE	Treated Water - Vessels
9600	SWPWU	Utility Water
9601	SWPWUPI	Utility Water - Pipework
9602	SWPWW	Waste Water Sewage
9603	SWPWWPI	Waste Water Sewage - Pipework
9604	TC1	CEP Topsides
9605	TG1	GEP Topsides
9606	TPFL1(B)-11	DN400 (16-Inch) Two Phase Flowline 1 (TPFL1(B)), FM Tie-In Flange to MSL
9607	TPFL1(B)-13	DN400 (16-Inch) Two Phase Flowline 1 (TPFL1(B)) from PLES B to SSIV
9608	TPFL1(B)-J1	Flowline 1 Jumper SSMA to PLES 1 FJ-B
9609	TPFL1(B)-RC	DN400 (16 inch) Two Phase Flowline 1 (TPFL1(B)), Riser Support Clamps (External, Shaft 2)
9610	TPFL1(B)-S-110-01	SSIV structure for DN400 (16-Inch) Two Phase Flowline 1 (TPFL1(B))
9611	TPFL1(B)-SP	DN400 (16 Inch) Two Phase Flowline 1 Expansion Spool
9612	TPFL1(B)-SSIV-110-01	Subsea Isolation Valve (SSIV) for DN600 (16 in) Two Phase Flowline No. 1 (TPFL1)
9613	TPFL1(B)-SSIV-UM	TPFL1(B) SSIV Umbilical
9614	TPFL2(A)-21	DN400 (16-Inch) Two Phase Flowline 2 (TPFL2(A)), from Tie-In Flange to MSL
9615	TPFL2(A)-23	DN400 (16-Inch) Two Phase Flowline 2 (TPFL2(A)) from PLES A to SSIV
9616	TPFL2(A)-J2	Flowline 2 Jumper SSMA to PLES 2 FJ-A
9617	TPFL2(A)-RC	DN400 (16 inch) Two Phase Flowline 2 (TPFL2(A)), Riser Support Clamps (External, Shaft 2)
9618	TPFL2(A)-S-109-01	SSIV structure for DN400 (16-Inch) Two Phase Flowline 2 (TPFL2(A))
9619	TPFL2(A)-SP	DN400 (16 Inch) Two Phase Flowline 2 Expansion Spool
9620	TPFL2(A)-SSIV-109-01	Subsea Isolation Valve (SSIV) for DN600 (16 in) Two Phase Flowline No. 2 (TPFL2)
9621	TPFL2(A)-SSIV-UM	TPFL2(A) SSIV Umbilical
9622	TSP1	TPFL-1 PLES Assembly
9623	TSP2	TPFL-2 PLES Assembly
9624	TSR1	DN600 (24 inch) Export Gas Pipeline (TSR) Tabangao/Santa Rita on plot Tabangao
9625	TSR2	DN600 (24 inch) Export Gas Pipeline (TSR) Tabangao/Santa Rita in public area
9626	TSR3	DN600 (24 inch) Export Gas Pipeline (TSR) Tabangao/Santa Rita on plot Santa Rita
9627	TSR-GP-06B61A-896	TSR (FGH) Metering Station - Santa Rita
9628	TSR-GP-06B61V-836	Launcher/Receiver DN600 (24 inch) Export Gas Pipeline (TSR) Tabangao/Santa Rita @ Tabangao
9629	TSR-GP-06B61V-836VV2	2 Inch Pig Trap Valves
9630	TSR-GP-06B61V-958	Launcher/Receiver DN600 (24 inch) Export Gas Pipeline (TSR) Tabangao/Santa Rita @ Santa Rita
9631	TSR-GP-ICCP	TSR (FGH) Impressed Current CP System
9632	TSS1	TPFL-1 SSIV Assembly
9633	TSS2	TPFL-2 SSIV Assembly
9634	TT11	TPFL-1 Topsides
9635	TT21	TPFL-2 Topsides
9636	UC1	CEP Riser below MSL
9637	UC2	CEP from Riser Bottom Bend to PLEM
9638	UG1	GEP Riser below MSL
9639	UG2	GEP from Riser Bottom Bend to SSIV
9640	UG3	GEP from SSIV to 100m Water Depth Contour
9641	UG4	GEP from 100m Water Depth Contour to Landfall
9642	UMA	Main Control Umbilical A
9643	UMB	Main Control Umbilical B
9644	UMBA	Control Umbilical A, CGS to SSMA (UTA)
9645	UMBB	Control Umbilical B, CGS to SSMA (UTA)
9646	UT11	TPFL-1 Riser below MSL
9647	UT12	TPFL-1 from SSIV to riser bottom bend
9648	UT13	TPFL-1 from  PLES to SSIV
9649	UT21	TPFL-2 Riser below MSL
9650	UT22	TPFL-2 from SSIV to Riser Bottom Bend
9651	UT23	TPFL-2 from PLES to SSIV
9652	UTAA	Umbilical A Termination Assembly (UTA A)
9653	UTAAAN	Umbilical A Termination Assembly Anodes
9654	UTAB	Umbilical B Termination Assembly (UTA B)
9655	UTABAN	Umbilical B Termination Assembly Anodes
9656	UTAC	Umbilical C Termination Assembly (UTA C)
9657	UTJ1	TPFL-1 Jumper
9658	UTJ2	TPFL-2 Jumper
9659	UWPL	Underwater pipelines
9660	UWVS	Underwater valves and structures
9661	V253	Open Drains Caisson V253 (External, Shaft 2, NW side)
9662	V374	Seawater outfall disposal caisson (42 inch) (V374) (External, Shaft 3)
9663	V740A	Seawater lift caisson A and supports (V740A) (Internal, Shaft 3)
9664	V740B	Seawater lift caisson B and supports (V740B) (Internal, Shaft 3)
9665	V741	Seawater lift caisson (Future) and supports (V741) (Internal, Shaft 3)
9666	V742A	Firewater lift caisson A and supports (V742A) (Internal, Shaft 4)
9667	V742B	Firewater lift caisson B and supports (V742B) (Internal, Shaft 3)
9668	V751	Condensate Rundown Caisson and Supports (Internal, Shaft 2)
9669	VB-68-225A	ESD VB-68-225V Actuator
9670	VB-68-225V	ESD Valve VB-68-225
9671	VB-68-443	VB-68-443
9672	VB-69-230	Pig Receiver Bypass Valve
9673	VB-69-435	VB-69-435
9674	VB-69-438	VB-69-438
9675	VB-69-439	VB-69-439
9676	VB-69-440	VB-69-440
9677	VB-69-441	VB-69-441
9678	VB-69-442	VB-69-442
9679	VB-69-444	VB-69-444
9680	VB-69-445	VB-69-445
9681	VB-69-446	VB-69-446
9682	VB-69-447	VB-69-447
9683	VB-69-448	VB-69-448
9684	VB-69-449	VB-69-449
9685	VB-69-450	VB-69-450
9686	VB-69-451	VB-69-451
9687	VB-69-453	VB-69-453
9688	VB-69-454	VB-69-454
9689	VB-69-457	VB-69-457
9690	VB-69-460	VB-69-460
9691	VB-69-464	VB-69-464
9692	VB-69-465	VB-69-465
9693	VB-69-466	VB-69-466
9694	VB-69-468	VB-69-468
9695	VB-69-469	VB-69-469
9696	VB-69-475	VB-69-475
9697	VB-69-476	VB-69-476
9698	VB-69-477	VB-69-477
9699	VB-69-478	VB-69-478
9700	VB-69-481	VB-69-481
9701	VB-99-605	VB-99-605
9702	VB-99-606	VB-99-606
9703	VB-99-607	VB-99-607
9704	VB-99-608	VB-99-608
9705	VB-99-609	VB-99-609
9706	VN-69-452	"2"" (50nb) Non Return Valve"
9707	VP-69-467	"2"" (50nb) Pressure Safety Valve"
9708	WEL	Wells
9709	WF-69-489	WF-69-489
9710	WF-69-494	WF-69-494
9711	WF-69-499	WF-69-499
9712	WF-69-504	WF-69-504
9713	WF-99-610	WF-99-610
9714	WF-99-611	WF-99-611
9715	WHJS	Wellhead Jumper Spools c/w Piggyback Lines
9716	WL-69-537	WL-69-537
9717	WL-69-545	WL-69-545
9718	XBGF	Blanket Gas Feed Line and supports
9719	XBGV	Blanket Gas Vent Line and supports
9720	XCCE-1	Condensate Export (1 of 2) and supports
9721	XCCE-2	Condensate Export (2 of 2) and supports
9722	XGAB1H	Catenary Anchor Leg Mooring Buoy, Skirt, Chain Support Assembly for Anchor Leg GAB 1
